step,amount,oldbalanceOrig,oldbalanceDest,isFraud,trans_frequency_Dest,avg_trans_amount_Dest,variability_trans_amount_Dest,big_trans_flag,zero_new_balance_Dest_flag,zero_new_balance_Orig_flag,CASH_IN,CASH_OUT,DEBIT,TRANSFER
40,68069.92,48923.04,2720044.08,0,26,247417.0596153846,208356.70468671512,0,0,1,0,1,0,0
209,130378.78,20879.0,656858.87,0,19,227741.41684210525,176751.30841754802,0,0,1,0,1,0,0
325,5646.89,101706.0,0.0,0,1,5646.89,0.0,0,1,0,0,0,0,0
402,39141.13,19909.0,352267.31,0,6,77107.035,79609.28621162653,0,0,0,1,0,0,0
134,10148.29,0.0,0.0,0,1,10148.29,0.0,0,1,1,0,0,0,0
395,81067.66,50218.0,3860282.53,0,51,253261.92941176472,224923.86091861568,0,0,1,0,1,0,0
275,5453.98,20815.0,0.0,0,1,5453.98,0.0,0,1,0,0,0,0,0
300,119641.69,0.0,650349.53,0,10,126817.6,105164.94665382335,0,0,1,0,1,0,0
203,197516.72,26321.0,421750.88,0,13,248026.9930769231,497155.143580135,0,0,0,1,0,0,0
250,81777.48,26557785.63,1119958.25,0,17,325572.0652941176,593224.3566750174,0,0,0,1,0,0,0
188,267903.94,0.0,2493304.37,0,25,344593.894,369314.7755860818,0,0,1,0,1,0,0
227,52631.18,1595891.79,539452.71,0,23,136065.23391304348,87228.57214490161,0,0,0,1,0,0,0
656,2829.7,0.0,0.0,0,1,2829.7,0.0,0,1,1,0,0,0,0
398,402.81,30968.0,0.0,0,1,402.81,0.0,0,1,0,0,0,0,0
17,121875.89,7299179.92,664146.5,0,40,273690.141,329886.21015652927,0,0,0,1,0,0,0
283,71493.87,54610.0,0.0,0,3,123533.60666666667,48996.074725402585,0,0,1,0,1,0,0
239,3195.25,20420.0,0.0,0,1,3195.25,0.0,0,1,0,0,0,0,0
275,5885.73,326674.0,0.0,0,1,5885.73,0.0,0,1,0,0,0,0,0
24,14343.71,0.0,0.0,0,1,14343.71,0.0,0,1,1,0,0,0,0
159,400309.54,10147.0,1599766.94,0,28,258443.5325,357218.8963216799,1,0,1,0,1,0,0
36,31150.83,17871.0,0.0,0,1,31150.83,0.0,0,1,1,0,0,0,0
51,1170282.92,1170282.92,173264.14,1,28,417267.7817857143,532649.4312177537,1,0,1,0,1,0,0
550,2060.83,81097.0,0.0,0,1,2060.83,0.0,0,1,0,0,0,0,0
298,4439.09,0.0,0.0,0,1,4439.09,0.0,0,1,1,0,0,0,0
186,21548.02,0.0,80622.35,0,8,40362.2525,40036.96718388421,0,0,1,0,1,0,0
310,15309.01,236122.0,0.0,0,1,15309.01,0.0,0,1,0,0,0,0,0
136,14472.83,0.0,0.0,0,1,14472.83,0.0,0,1,1,0,0,0,0
202,4347.47,67.0,0.0,0,1,4347.47,0.0,0,1,1,0,0,0,0
37,44416.86,38970.0,0.0,0,1,44416.86,0.0,0,1,1,0,0,0,0
40,5832.53,3975.0,0.0,0,1,5832.53,0.0,0,1,1,0,0,0,0
308,187451.66,0.0,813240.41,0,6,316373.935,542128.5582130525,0,0,1,0,1,0,0
355,7908.65,73752.0,0.0,0,1,7908.65,0.0,0,1,0,0,0,0,0
180,148146.2,11311.0,833500.14,0,18,181973.4394444445,114148.71979996412,0,0,1,0,1,0,0
205,394789.49,12649540.23,427367.76,0,21,213671.0747619048,169485.6400929574,1,0,0,1,0,0,0
299,288181.21,16.0,204811.25,0,7,129694.42,94621.10617295206,0,1,0,1,0,0,0
253,23670.58,10266560.29,80741.57,0,8,147210.61250000002,127344.71249225878,0,0,0,1,0,0,0
298,16640.6,414957.72,0.0,0,1,16640.6,0.0,0,1,0,0,0,0,0
379,140829.29,19622.0,123640.29,0,6,94617.96666666667,70864.08280058684,0,0,1,0,1,0,0
162,76664.1,0.0,1302131.67,0,25,222133.6832,221257.69656832804,0,0,1,0,1,0,0
329,20819.51,7706.0,0.0,0,1,20819.51,0.0,0,1,1,0,0,0,0
525,139034.14,42482.0,0.0,0,1,139034.14,0.0,0,0,1,0,1,0,0
184,4076.31,38734.0,0.0,0,1,4076.31,0.0,0,1,0,0,0,0,0
371,2303205.88,21103.0,267080.9,0,5,684110.6939999999,927038.336844734,1,0,1,0,0,0,1
359,2887.01,100338.0,0.0,0,1,2887.01,0.0,0,1,0,0,0,0,0
188,14283.89,8921931.43,428414.75,0,8,141152.195,88499.4716937986,0,0,0,1,0,0,0
426,950261.33,0.0,2094579.9,0,17,238770.90411764703,217042.7056649991,1,0,1,0,0,0,1
311,73121.53,442364.0,0.0,0,2,159144.125,121654.320519528,0,0,0,0,1,0,0
308,6627.0,261.0,0.0,0,1,6627.0,0.0,0,1,1,0,0,0,0
137,104762.37,4306.0,149015.38,0,22,412490.49318181816,623524.8201683782,0,0,1,0,1,0,0
345,1218347.94,0.0,1657079.74,0,23,275309.01608695654,289877.50773241685,1,0,1,0,0,0,1
35,19037.78,289234.55,0.0,0,1,19037.78,0.0,0,1,0,0,0,0,0
43,82580.78,11024.0,437867.55,0,26,266897.46,392016.5570663097,0,0,1,0,1,0,0
202,151018.47,0.0,2164544.89,0,27,227733.00629629628,179974.85885580082,0,0,1,0,0,0,1
303,4323.27,267005.55,0.0,0,1,4323.27,0.0,0,1,0,0,0,0,0
13,43624.96,29956.0,0.0,0,28,246874.01928571428,179706.92621054928,0,0,1,0,1,0,0
138,160187.17,101976.0,0.0,0,20,211095.431,270964.4940467582,0,0,1,0,1,0,0
398,7729.08,0.0,0.0,0,1,7729.08,0.0,0,1,1,0,0,0,0
692,424542.19,29318.92,459360.23,0,17,157649.8405882353,186156.04551287607,1,0,1,0,1,0,0
46,223170.34,310210.87,492830.82,0,19,207054.73,125061.31041540598,0,0,0,1,0,0,0
42,27838.06,0.0,0.0,0,1,27838.06,0.0,0,1,1,0,0,0,0
45,8683.11,49665.0,0.0,0,1,8683.11,0.0,0,1,0,0,0,0,0
160,454320.18,27640.0,0.0,0,18,240774.3277777778,179228.78569232955,1,0,1,0,1,0,0
47,9441.81,612456.0,0.0,0,1,9441.81,0.0,0,1,0,0,0,0,0
235,28583.67,39845.0,0.0,0,1,28583.67,0.0,0,1,0,0,0,0,0
187,62683.33,7595.0,99449.62,0,10,383518.434,424224.0305844324,0,0,0,1,0,0,0
357,94341.32,3025.0,178617.17,0,4,67779.3775,46337.94950252071,0,0,1,0,0,0,1
570,284019.22,24118.0,461462.01,0,11,146897.88545454547,107325.53223267784,0,0,1,0,1,0,0
328,198673.78,934802.82,5666452.96,0,16,404136.858125,513850.1915574957,0,0,0,1,0,0,0
204,70252.14,0.0,1845216.03,0,21,130933.08285714289,115430.64797174974,0,0,1,0,1,0,0
302,17465.12,23655.0,139095.1,0,3,59933.59333333333,36977.31912770493,0,0,0,1,0,0,0
284,8024.27,5519.0,533359.76,0,14,223895.56,149248.9960023338,0,0,1,0,1,0,0
496,190162.27,496697.0,398857.3,0,3,236942.2333333333,144327.65813023582,0,0,0,0,1,0,0
211,169690.36,5756850.76,481640.61,0,8,210045.87375,96977.70768250329,0,0,0,1,0,0,0
356,8171.43,82232.0,0.0,0,1,8171.43,0.0,0,1,0,0,0,0,0
34,83681.07,886.0,0.0,0,24,232486.4670833333,186475.38080219584,0,1,0,1,0,0,0
589,226514.88,205516.0,0.0,0,1,226514.88,0.0,0,1,0,1,0,0,0
44,132578.56,181935.02,1967568.53,0,29,345173.89068965515,438641.44608816894,0,0,0,0,1,0,0
288,10474.26,0.0,0.0,0,1,10474.26,0.0,0,1,1,0,0,0,0
18,26206.1,0.0,1366880.69,0,26,173180.03038461538,154056.96740315552,0,0,1,0,0,0,1
188,54966.15,2177.0,153378.91,0,9,74534.62444444445,37966.90740666406,0,0,0,1,0,0,0
377,211457.88,0.0,2158013.16,0,9,282582.30333333334,232353.971408833,0,0,1,0,1,0,0
280,31370.08,7955056.03,8594084.49,0,28,430727.9357142857,600710.0592263201,0,0,0,1,0,0,0
373,645.0,316295.84,0.0,0,1,645.0,0.0,0,1,0,0,0,0,0
285,4161.47,72380.0,0.0,0,1,4161.47,0.0,0,1,0,0,0,0,0
356,162064.08,4843801.44,3052839.94,0,16,280477.27625,286584.2129709114,0,0,0,1,0,0,0
210,11559.25,0.0,0.0,0,1,11559.25,0.0,0,1,1,0,0,0,0
257,9584.72,0.0,0.0,0,1,9584.72,0.0,0,1,1,0,0,0,0
201,39081.16,29905.0,0.0,0,4,73004.1625,90844.68653665492,0,1,0,1,0,0,0
380,95234.23,0.0,123740.4,0,2,89507.14499999999,8099.321279863521,0,0,1,0,0,0,1
307,225807.71,231469.0,28327.19,0,6,184781.4883333333,141147.37801300813,0,1,0,1,0,0,0
379,299921.24,60710.0,2993147.33,0,10,415007.009,521625.800011366,0,0,0,1,0,0,0
206,78747.55,500.0,0.0,0,10,147706.48500000002,152300.01391709567,0,0,1,0,0,0,1
14,90198.59,19498249.78,127084.79,0,14,207967.80857142856,191161.740304735,0,0,0,1,0,0,0
19,9270.92,0.0,41319.0,0,23,242562.93434782609,206187.0512484368,0,1,1,0,0,1,0
16,233154.55,0.0,958277.3,0,15,197293.5833333333,167446.95872719213,0,0,1,0,1,0,0
347,37842.43,46917.86,0.0,0,1,37842.43,0.0,0,1,0,0,0,0,0
358,131998.3,4547.0,0.0,0,3,134782.11000000002,8203.790794815532,0,1,0,1,0,0,0
307,6908.5,0.0,0.0,0,1,6908.5,0.0,0,1,1,0,0,0,0
136,180791.58,4786.0,2612642.68,0,19,324863.93842105265,261250.49830046276,0,0,1,0,1,0,0
310,53356.78,450451.38,63002.37,0,3,119630.63,65471.30708769376,0,0,0,1,0,0,0
14,272601.82,1344.0,4834687.54,0,45,333305.84044444445,467131.53377174446,0,0,0,1,0,0,0
327,78590.5,0.0,0.0,0,1,78590.5,0.0,0,1,1,0,0,0,0
331,271769.1,0.0,2414849.95,0,21,261961.08428571423,345862.6456372833,0,0,1,0,0,0,1
130,225393.71,4725810.02,238747.3,0,21,199293.30142857143,204189.6783697539,0,0,0,1,0,0,0
378,7085.34,0.0,0.0,0,1,7085.34,0.0,0,1,1,0,0,0,0
134,105975.04,0.0,878009.64,0,17,224645.22647058824,243880.1454268911,0,0,1,0,0,0,1
283,44736.63,0.0,90045.75,0,4,182034.475,135028.11401112546,0,0,1,0,1,0,0
346,13672.19,0.0,0.0,0,1,13672.19,0.0,0,1,1,0,0,0,0
228,205839.87,0.0,440043.11,0,19,319200.8426315789,545848.4643253395,0,0,1,0,1,0,0
346,203607.91,12385.0,0.0,0,1,203607.91,0.0,0,1,0,1,0,0,0
182,283045.58,0.0,507544.46,0,18,187686.22222222225,135434.90178374146,0,0,1,0,1,0,0
15,416110.86,20961.0,482493.07,0,37,234261.6164864865,153158.45851806295,1,0,1,0,1,0,0
279,14064.63,81752.0,0.0,0,1,14064.63,0.0,0,1,0,0,0,0,0
215,288577.3,93148.24,421082.98,0,16,230469.41875,161311.1941959851,0,0,1,0,1,0,0
250,168338.97,772180.0,0.0,0,14,157158.86428571428,121289.0961646188,0,0,0,0,1,0,0
589,170375.67,31405.0,0.0,0,1,170375.67,0.0,0,0,1,0,1,0,0
348,7007.42,0.0,505546.32,0,2,256276.87,352520.2368752821,0,0,1,0,1,0,0
308,17213.08,10290.0,0.0,0,1,17213.08,0.0,0,1,1,0,0,0,0
402,60724.09,16.0,160292.27,0,11,71319.17545454545,56306.93730500077,0,0,0,1,0,0,0
326,80545.35,7776743.23,1020820.67,0,26,203860.60769230768,153715.7016999875,0,0,0,1,0,0,0
234,250192.32,0.0,3373822.16,0,28,265240.3571428572,289391.8347974569,0,0,1,0,1,0,0
203,18741.84,4979059.02,396751.26,0,6,174546.75,150143.5240720742,0,0,0,1,0,0,0
180,56546.05,0.0,2160128.91,0,15,500911.288,606660.7407299175,0,0,1,0,1,0,0
326,7386.05,22873.34,0.0,0,1,7386.05,0.0,0,1,0,0,0,0,0
251,1035.92,802.0,9540846.13,0,8,133873.88625,118764.03980079756,0,0,1,0,1,0,0
284,24785.88,20036.0,715956.09,0,12,165058.9775,177217.74422794694,0,0,0,1,0,0,0
43,183459.77,3122009.4,250950.74,0,14,299092.3892857143,396431.3874228691,0,0,0,1,0,0,0
206,348481.79,3468833.77,3884674.06,0,33,360993.7503030303,528738.8360804518,0,0,0,1,0,0,0
39,1522805.32,0.0,1629775.62,0,39,307470.20743589744,450411.7480219612,1,0,1,0,0,0,1
469,11314.87,0.0,0.0,0,1,11314.87,0.0,0,1,1,0,0,0,0
18,104462.27,0.0,979884.58,0,35,213456.72685714284,183068.0640376936,0,0,1,0,1,0,0
283,13357.7,22286.0,0.0,0,1,13357.7,0.0,0,1,0,0,0,0,0
642,397880.22,0.0,3756753.8,0,8,608809.84375,716746.7183303902,1,0,1,0,1,0,0
17,730349.33,104253.0,77844.99,0,27,206371.2981481481,185489.72683874067,1,0,1,0,0,0,1
397,364013.5,1435.0,501055.0,0,6,181376.7033333333,143828.53734790333,0,0,0,1,0,0,0
187,4365.51,6177.19,0.0,0,1,4365.51,0.0,0,1,0,0,0,0,0
154,13891.3,0.0,0.0,0,1,13891.3,0.0,0,1,1,0,0,0,0
234,571177.99,94359.0,0.0,0,10,284384.732,360543.45521055855,1,0,1,0,0,0,1
280,9964.33,206839.79,0.0,0,1,9964.33,0.0,0,1,0,0,0,0,0
396,29968.8,231596.25,0.0,0,1,29968.8,0.0,0,1,0,0,0,0,0
19,367322.58,0.0,1056021.93,0,26,485537.74346153846,907248.6965685734,1,0,1,0,1,0,0
405,215287.18,9690444.98,514014.71,0,9,285050.0411111111,142935.89021372658,0,0,0,1,0,0,0
166,121250.02,25202.0,112544.26,0,15,145969.64866666668,122779.4310018714,0,0,1,0,1,0,0
202,11216.12,0.0,0.0,0,1,11216.12,0.0,0,1,1,0,0,0,0
283,5534.83,0.0,63648.28,0,3,23061.036666666667,15213.877165303173,0,0,1,0,1,0,0
310,107575.42,60674.0,1000869.22,0,10,222648.79900000003,167428.2140394804,0,0,1,0,1,0,0
260,8283.39,34895.36,0.0,0,1,8283.39,0.0,0,1,0,0,0,0,0
233,173688.84,0.0,1531548.41,0,18,238175.4661111111,197266.73303762832,0,0,1,0,1,0,0
276,440896.77,101133.0,1652987.45,0,19,242011.58631578943,246791.03585840156,1,0,1,0,1,0,0
18,167686.82,0.0,3379899.8,0,46,293642.9332608696,382508.99481462,0,0,1,0,1,0,0
326,12731.88,0.0,0.0,0,1,12731.88,0.0,0,1,1,0,0,0,0
379,187292.42,4817814.8,629176.47,0,5,166714.726,131174.5848032731,0,0,0,1,0,0,0
11,27697.4,48.0,674135.52,0,21,165004.4152380952,136334.85634179966,0,0,1,0,1,0,0
308,147041.11,0.0,4911978.64,0,23,328976.0995652174,407531.9607905591,0,0,1,0,1,0,0
370,82071.73,6426631.15,115147.8,0,5,152378.802,162379.8647725252,0,0,0,1,0,0,0
400,1776.65,5526.0,1842770.17,0,10,286462.13600000006,457726.1802207732,0,0,0,0,0,1,0
403,176389.59,11504.0,386163.08,0,4,129597.655,59449.412050734085,0,0,0,1,0,0,0
276,156619.25,3076.0,0.0,0,2,156009.755,861.956095198583,0,0,1,0,1,0,0
282,39378.22,37580.0,0.0,0,3,45847.76,10707.733577354264,0,0,1,0,1,0,0
161,14789.34,200742.0,0.0,0,1,14789.34,0.0,0,1,0,0,0,0,0
403,5279372.81,2527.46,6197777.7,0,30,444105.4016666667,955982.7528541362,1,0,1,0,0,0,1
256,34692.92,10969.0,0.0,0,1,34692.92,0.0,0,1,1,0,0,0,0
160,2539.77,107321.0,0.0,0,1,2539.77,0.0,0,1,0,0,0,0,0
312,2609.81,1752.0,0.0,0,1,2609.81,0.0,0,1,1,0,0,0,0
258,8689.02,0.0,0.0,0,1,8689.02,0.0,0,1,1,0,0,0,0
133,38319.89,2272679.92,76497.02,0,7,89720.99,72403.62377033717,0,0,0,1,0,0,0
330,248481.64,56131.0,1284937.99,0,29,201886.07724137933,111407.754473695,0,0,1,0,1,0,0
661,268142.08,107263.0,218670.32,0,2,243406.2,34981.8169732334,0,0,1,0,1,0,0
139,123929.99,0.0,765016.29,0,14,200696.5407142857,201045.6457169113,0,0,1,0,1,0,0
155,73317.59,1014901.09,7596975.86,0,25,516022.9116000001,728908.3429694648,0,0,0,1,0,0,0
203,183332.66,9055.0,24419.15,0,8,234112.51375,52661.013698606825,0,0,1,0,1,0,0
235,179447.96,79799.0,57457.82,0,3,145000.64333333334,82058.53552968902,0,1,0,1,0,0,0
259,142322.39,31008.0,0.0,0,3,131922.90333333335,55710.84251741427,0,0,1,0,1,0,0
582,279220.28,0.0,299152.13,0,1,279220.28,0.0,0,0,1,0,1,0,0
130,37785.0,2597082.7,1611503.84,0,27,153266.23777777777,136906.3334343425,0,0,0,1,0,0,0
36,265837.6,0.0,0.0,0,16,321987.709375,359259.12245477684,0,0,1,0,1,0,0
169,8966.4,1242.0,0.0,0,1,8966.4,0.0,0,1,1,0,0,0,0
274,328.53,0.0,0.0,0,1,328.53,0.0,0,1,1,0,0,0,0
259,26515.11,0.0,485180.01,0,8,135379.4425,108053.80524999012,0,0,1,0,1,0,0
189,2256.84,5439.06,0.0,0,1,2256.84,0.0,0,1,0,0,0,0,0
592,3054.46,95538.0,0.0,0,1,3054.46,0.0,0,1,0,0,0,0,0
324,4903.56,103663.0,5194356.28,0,36,230605.805,220629.97532005652,0,0,0,0,0,1,0
237,14934.6,0.0,0.0,0,1,14934.6,0.0,0,1,1,0,0,0,0
287,158444.67,8391.0,124374.05,0,3,129259.02,28861.769006637493,0,0,1,0,1,0,0
17,239802.52,296.0,1658594.68,0,35,161104.72028571428,157971.95964962654,0,0,0,1,0,0,0
565,25551.89,531.0,0.0,0,1,25551.89,0.0,0,1,1,0,0,0,0
250,8653.66,919.0,0.0,0,1,8653.66,0.0,0,1,1,0,0,0,0
185,1988.64,50890.0,1240852.48,0,17,167657.69470588234,99731.24933498466,0,0,0,0,1,0,0
158,3939.33,0.0,0.0,0,1,3939.33,0.0,0,1,1,0,0,0,0
10,46483.06,5596855.39,1875357.05,0,62,316891.04112903227,605839.2067993945,0,0,0,1,0,0,0
39,252502.03,0.0,2389917.19,0,34,294604.19823529414,364117.6095390684,0,0,1,0,0,0,1
180,5911.95,0.0,0.0,0,1,5911.95,0.0,0,1,1,0,0,0,0
256,4960.35,112287.72,0.0,0,1,4960.35,0.0,0,1,0,0,0,0,0
297,9762.51,0.0,0.0,0,1,9762.51,0.0,0,1,1,0,0,0,0
595,281327.97,52113.0,134117.15,0,3,112860.16666666669,145906.2414695315,0,0,1,0,1,0,0
178,14842.16,5639.0,0.0,0,1,14842.16,0.0,0,1,1,0,0,0,0
180,289243.97,47792.0,0.0,0,9,167704.31444444446,122346.67479212042,0,0,1,0,1,0,0
263,45946.14,4796166.56,381649.11,0,4,188613.1875,124368.97696983478,0,0,0,1,0,0,0
211,968.1,27729371.35,130558.88,0,9,112392.50222222222,127682.56382534136,0,0,0,1,0,0,0
359,47089.22,5301088.23,3799660.33,0,29,308538.34965517244,349526.97441589803,0,0,0,1,0,0,0
17,204422.93,0.0,256258.53,0,30,401302.755,569221.0993794033,0,0,1,0,1,0,0
212,1642.14,33277.0,0.0,0,1,1642.14,0.0,0,1,0,0,0,0,0
12,28669.36,110559.57,0.0,0,1,28669.36,0.0,0,1,0,0,0,0,0
34,6829.85,36866.76,0.0,0,1,6829.85,0.0,0,1,0,0,0,0,0
254,271659.67,0.0,2988867.17,0,6,596326.2283333334,996302.3491246057,0,0,1,0,0,0,1
229,603244.44,0.0,3608295.7,0,21,315838.2485714286,364773.5942308708,1,0,1,0,0,0,1
301,10069.65,0.0,0.0,0,1,10069.65,0.0,0,1,1,0,0,0,0
324,12263.81,0.0,0.0,0,1,12263.81,0.0,0,1,1,0,0,0,0
18,713697.27,0.0,1441809.26,0,33,269094.9263636364,238487.43457985943,1,0,1,0,0,0,1
576,5024.61,52150.88,0.0,0,1,5024.61,0.0,0,1,0,0,0,0,0
404,6448.12,0.0,0.0,0,1,6448.12,0.0,0,1,1,0,0,0,0
328,5001046.82,0.0,10039926.35,0,6,2666533.296666667,4068080.89950359,1,0,1,0,0,0,1
354,744705.16,53314.0,0.0,0,2,445866.4250000001,422621.79199941934,1,0,1,0,0,0,1
18,202870.45,158133.0,1328191.34,0,34,322060.2423529412,464686.07814029296,0,0,0,1,0,0,0
300,46972.83,48014.0,0.0,0,5,178346.076,124914.38319778004,0,0,0,0,1,0,0
131,158569.24,25143.0,0.0,0,10,190955.117,101595.82976731248,0,1,0,1,0,0,0
130,23486.29,24225.55,0.0,0,1,23486.29,0.0,0,1,0,0,0,0,0
163,123198.36,28823.48,1928891.14,0,20,199492.9945,162876.53534628067,0,0,1,0,1,0,0
21,1110.3,13955.0,0.0,0,16,211996.45375,170422.39545558923,0,0,0,0,1,0,0
249,204558.11,10687.0,0.0,0,3,87419.28333333333,104227.62491419936,0,1,0,1,0,0,0
518,15737.22,0.0,0.0,0,1,15737.22,0.0,0,1,1,0,0,0,0
335,358432.55,0.0,3005282.71,0,25,232354.258,180789.61162559385,0,0,1,0,1,0,0
95,10282.94,0.0,0.0,0,1,10282.94,0.0,0,1,1,0,0,0,0
325,170624.45,96.0,0.0,0,4,179732.76,223646.7835495885,0,0,1,0,1,0,0
141,47444.9,360576.21,340175.7,0,6,164313.94999999998,133322.49774070436,0,0,0,1,0,0,0
252,24499.86,184827.65,0.0,0,1,24499.86,0.0,0,1,0,0,0,0,0
188,1339.97,0.0,0.0,0,1,1339.97,0.0,0,1,1,0,0,0,0
274,6191.0,0.0,0.0,0,1,6191.0,0.0,0,1,1,0,0,0,0
260,5520.45,249.0,0.0,0,1,5520.45,0.0,0,1,1,0,0,0,0
236,5500.31,0.0,0.0,0,1,5500.31,0.0,0,1,1,0,0,0,0
304,124686.92,0.0,2507241.56,0,14,274347.29500000004,533083.109077911,0,0,1,0,1,0,0
230,23311.07,69998.0,0.0,0,1,23311.07,0.0,0,1,0,0,0,0,0
403,19204.1,106884.0,0.0,0,1,19204.1,0.0,0,1,0,0,0,0,0
570,209506.45,0.0,1007226.27,0,11,150015.43272727274,90081.03528994604,0,0,1,0,1,0,0
14,1317.59,0.0,0.0,0,1,1317.59,0.0,0,1,1,0,0,0,0
11,196481.25,4257808.17,1229530.21,0,35,444419.2594285714,686583.9918329199,0,0,0,1,0,0,0
155,343732.88,0.0,944496.68,0,15,216852.48933333333,134678.78356644808,0,0,1,0,0,0,1
16,313140.18,20834.0,1725.0,0,14,197771.0257142857,127753.55904700224,0,1,0,1,0,0,0
352,12180.04,118343.0,0.0,0,1,12180.04,0.0,0,1,0,0,0,0,0
161,30419.98,132559.36,0.0,0,1,30419.98,0.0,0,1,0,0,0,0,0
211,114228.49,17101522.66,3452170.68,0,23,299683.95304347825,255279.24108413912,0,0,0,1,0,0,0
250,1317.35,0.0,0.0,0,1,1317.35,0.0,0,1,1,0,0,0,0
228,66646.72,2779.0,5012.97,0,7,244730.31,157726.50929718156,0,1,0,1,0,0,0
277,153630.3,240.0,853064.94,0,28,108231.2125,102884.47657535029,0,0,1,0,1,0,0
177,10082.53,49118.99,0.0,0,1,10082.53,0.0,0,1,0,0,0,0,0
686,69659.07,7256.0,0.0,0,2,64694.19500000001,7021.393560487123,0,0,1,0,1,0,0
403,15079.19,102373.0,0.0,0,1,15079.19,0.0,0,1,0,0,0,0,0
18,248.77,150268.78,0.0,0,1,248.77,0.0,0,1,0,0,0,0,0
185,38153.98,0.0,155335.4,0,18,148991.93333333332,133952.88126897177,0,0,1,0,1,0,0
15,78128.21,0.0,230212.4,0,20,156201.352,103246.31717082292,0,0,1,0,1,0,0
372,377677.8,19109.0,61141.03,0,1,377677.8,0.0,1,1,0,1,0,0,0
329,64135.02,0.0,471340.2,0,9,145038.81,102634.41760599086,0,0,1,0,1,0,0
256,31871.58,22251.0,0.0,0,1,31871.58,0.0,0,0,1,0,1,0,0
207,19211.08,0.0,0.0,0,1,19211.08,0.0,0,1,1,0,0,0,0
282,4463.19,0.0,29280.74,0,1,4463.19,0.0,0,0,1,0,0,0,1
236,110468.44,0.0,8041986.22,0,22,413692.5690909091,506682.6051304042,0,0,1,0,1,0,0
345,11492.71,18.0,0.0,0,1,11492.71,0.0,0,1,1,0,0,0,0
325,245332.1,105905.0,4362001.83,0,14,329095.2807142857,361356.0847223461,0,0,0,1,0,0,0
396,393250.76,0.0,3953945.33,0,19,329075.10736842104,359906.610218394,1,0,1,0,0,0,1
187,255303.7,18642570.06,1292892.32,0,20,210252.89700000003,132750.78746213298,0,0,0,1,0,0,0
325,59669.86,0.0,1224049.2,0,19,179036.7594736842,130804.35935009812,0,0,1,0,1,0,0
136,306415.95,384268.45,14150.0,0,10,161902.64299999998,140830.12211919855,0,0,0,0,1,0,0
400,54972.66,0.0,2488937.16,0,14,218704.37714285712,254641.67434978517,0,0,1,0,1,0,0
45,25609.54,53070.0,1166125.6,0,32,264259.733125,256467.3415197429,0,0,0,0,1,0,0
210,43549.02,0.0,788852.78,0,19,130833.51684210524,84026.08144129034,0,0,1,0,1,0,0
201,299899.61,45749.0,3294526.51,0,12,383228.17,306992.493981438,0,0,1,0,0,0,1
686,230558.86,1341762.59,1485083.94,0,17,159041.32705882355,140015.92692767552,0,0,0,1,0,0,0
351,107446.19,0.0,223742.9,0,6,115844.12833333334,72564.42082680477,0,0,1,0,0,0,1
331,82260.32,0.0,171891.23,0,6,81819.39166666666,55825.37506791492,0,0,1,0,1,0,0
161,299826.9,407.0,197965.14,0,6,149053.61166666666,102002.1755709964,0,1,0,1,0,0,0
492,214377.73,496.0,12987602.6,0,3,148703.53666666665,70823.33038938604,0,0,1,0,1,0,0
334,123393.28,12068.0,632654.29,0,16,98661.1775,71808.98806624081,0,0,0,1,0,0,0
180,24950.49,0.0,3256973.96,0,30,302569.04566666664,371387.51919455855,0,0,1,0,1,0,0
187,164709.14,0.0,2199966.44,0,36,244618.035,230339.41471861815,0,0,1,0,1,0,0
257,3450.27,45545.0,0.0,0,1,3450.27,0.0,0,1,0,0,0,0,0
39,34879.31,27444.0,0.0,0,14,84784.09214285715,66902.58861771254,0,0,1,0,1,0,0
255,13233.37,0.0,152029.56,0,6,84890.27666666666,64923.41667009021,0,0,1,0,1,0,0
259,226661.95,0.0,4277041.07,0,26,443219.0307692308,351620.3738286604,0,0,1,0,1,0,0
49,21950.12,3112628.22,41949.14,0,11,150009.46727272726,83636.40237991746,0,0,0,1,0,0,0
492,269734.96,0.0,1251889.17,0,9,208107.09,246165.0657119308,0,0,1,0,1,0,0
379,134179.13,29753.0,0.0,0,2,75735.785,82651.37112944982,0,0,1,0,1,0,0
184,1358256.46,6470.0,1626.15,0,12,251389.32,357010.87902034115,1,0,1,0,0,0,1
590,75427.85,153553.91,111303.56,0,5,67130.15800000001,42334.645642897136,0,0,0,0,1,0,0
303,26904.56,34168.0,0.0,0,1,26904.56,0.0,0,1,0,0,0,0,0
206,174579.6,4403634.94,289083.73,0,22,139284.38454545455,122746.76039275245,0,0,0,1,0,0,0
158,24873.93,0.0,0.0,0,1,24873.93,0.0,0,1,1,0,0,0,0
185,3758.78,202692.0,0.0,0,1,3758.78,0.0,0,1,0,0,0,0,0
297,120103.96,1670364.03,874084.18,0,9,146653.5211111111,93290.59379443454,0,0,0,1,0,0,0
17,62864.21,184.0,320489.41,0,26,179515.4492307692,191294.98279242456,0,0,1,0,1,0,0
180,13354.03,0.0,133201.54,0,7,156333.8442857143,103105.11968746006,0,0,1,0,1,0,0
307,33349.68,36118.0,0.0,0,1,33349.68,0.0,0,1,0,0,0,0,0
324,15087.86,0.0,26984.83,0,1,15087.86,0.0,0,0,1,0,1,0,0
328,22697.36,0.0,3541611.48,0,19,340265.06368421053,365995.9184132136,0,0,1,0,1,0,0
